Date;CGW_US;GEAE;GEGB;GESW;GRNSOLAR;GRNWIND;ICLN;MXEA;SPGTAQNT;VIX;Policy_un;BTC
26.10.2012;21.35;30.95;203.31;141.75;408.53;590.68;6.5383;1651.11;3410.65;17.81;165.9444885;1.37
25.10.2012;21.35;31.22;202.06;139.02;411.41;586.2;6.57;1641.42;3426.18;18.12;165.9444885;1.39
24.10.2012;21.21;32.01;201.56;138.55;407.87;566.56;6.5572;1668.34;3404.41;18.33;165.9444885;1.32
23.10.2012;21.24;32.1;206.11;141.12;404.15;576.87;6.6;1659.78;3404.24;18.83;165.9444885;1.32
22.10.2012;21.64;32.1;203.46;139.92;409.53;583.03;6.8301;1650.26;3393.53;16.62;165.9444885;1.32
19.10.2012;21.61;32.96;206.21;141.09;405.69;602.58;6.91;1684.99;3418.36;17.06;165.9444885;1.32
18.10.2012;21.93;32.99;209.65;143.49;404.1;616.7;7.032;1684.06;3401.3;15.03;165.9444885;1.26
17.10.2012;22.108;32.53;207.98;142.72;406.45;609.95;6.99;1668.53;3370.98;15.07;165.9444885;1.23
16.10.2012;22.0;32.48;207.94;142.67;405.88;612.99;6.939;1663.46;3382.78;15.22;165.9444885;1.23
15.10.2012;21.71;32.76;207.61;142.93;410.48;616.46;6.79;1672.63;3367.57;15.27;165.9444885;1.24
12.10.2012;21.61;32.39;208.32;143.03;421.02;606.49;6.745;1679.74;3385.71;16.14;165.9444885;1.21
11.10.2012;21.58;32.37;206.62;141.71;420.34;610.4;6.796;1680.86;3371.28;15.59;165.9444885;1.23
10.10.2012;21.51;31.95;203.89;140.32;420.95;609.32;6.6616;1662.5;3350.87;16.29;165.9444885;1.23
09.10.2012;21.6;31.61;204.88;139.79;410.68;614.74;6.7;1672.67;3376.3;16.37;165.9444885;1.22
08.10.2012;22.02;31.66;203.07;138.77;411.2;610.14;6.84;1661.1;3350.37;15.11;165.9444885;1.21
05.10.2012;22.06;31.64;204.05;140.01;411.85;609.38;6.868;1674.7;3361.57;14.33;165.9444885;1.17
04.10.2012;22.074;31.04;204.42;140.01;415.31;623.5;6.85;1667.39;3376.1;14.55;165.9444885;1.19
03.10.2012;21.87;30.86;205.2;139.15;414.87;620.66;6.8399;1674.11;3372.21;15.43;165.9444885;1.26
02.10.2012;21.85;31.5;207.16;140.47;417.89;631.04;6.89;1697.38;3376.24;15.71;165.9444885;1.14
01.10.2012;21.81;31.34;205.93;139.6;417.82;628.49;6.91;1687.33;3370.65;16.32;165.9444885;1.22
28.09.2012;21.69;31.41;205.34;138.78;415.47;609.59;6.85;1692.54;3337.41;15.73;175.2770538;1.31
27.09.2012;21.799;31.58;206.45;140.81;401.67;587.83;6.97;1687.51;3334.7;14.84;175.2770538;1.31
26.09.2012;21.59;31.78;205.28;141.79;401.72;594.44;6.771;1676.66;3329.36;16.81;175.2770538;1.31
25.09.2012;21.76;32.0;205.99;142.02;403.58;575.67;6.9;1679.88;3309.21;15.43;175.2770538;1.32
24.09.2012;21.95;32.24;204.61;141.95;396.06;570.85;6.96;1664.41;3308.81;14.15;175.2770538;1.34
21.09.2012;21.95;32.5;203.98;141.54;369.39;564.61;6.93;1655.99;3275.38;13.98;175.2770538;1.33
20.09.2012;21.97;32.74;203.47;141.51;358.41;537.24;6.8973;1658.93;3272.71;14.07;175.2770538;1.33
19.09.2012;22.07;32.41;202.72;140.74;353.88;544.76;7.07;1657.54;3266.52;13.88;175.2770538;1.33
18.09.2012;21.97;32.41;202.61;140.68;355.84;552.33;6.96;1654.54;3279.3;14.18;175.2770538;1.35
17.09.2012;21.84;32.51;202.02;139.68;356.35;555.09;6.9201;1655.22;3264.56;14.59;175.2770538;1.35
14.09.2012;22.04;32.33;200.37;137.96;351.18;554.98;6.99;1647.4;3245.29;14.51;175.2770538;1.36
13.09.2012;21.98;32.87;201.43;138.21;352.82;557.97;6.8431;1656.96;3230.6;14.05;175.2770538;1.34
12.09.2012;21.63;32.88;200.43;138.02;358.97;560.79;6.71;1653.27;3246.25;15.8;175.2770538;1.32
11.09.2012;21.66;33.22;200.92;138.31;357.5;555.25;6.92;1655.98;3258.13;16.41;175.2770538;1.42
10.09.2012;21.5;33.07;200.99;138.28;348.02;546.94;6.8625;1647.16;3259.28;16.28;175.2770538;1.44
07.09.2012;21.67;32.54;200.29;137.92;347.79;540.88;6.821;1631.57;3273.58;14.38;175.2770538;1.45
06.09.2012;21.53;32.19;199.59;136.86;350.52;535.97;6.72;1624.48;3206.56;15.6;175.2770538;1.44
05.09.2012;21.0896;32.41;199.69;137.08;345.28;537.09;6.63;1631.24;3202.83;17.74;175.2770538;1.39
04.09.2012;21.12;32.5;199.62;137.82;345.88;526.38;6.6899;1633.07;3180.44;17.98;175.2770538;1.39
31.08.2012;20.98;32.24;199.09;137.54;332.66;525.44;6.7199;1628.1;3200.67;17.47;152.3534546;1.38
30.08.2012;20.95;31.47;199.22;138.43;326.21;521.1;6.63;1631.65;3202.84;17.83;152.3534546;1.38
29.08.2012;21.12;30.45;195.57;135.01;323.2;518.91;6.8484;1604.15;3202.76;17.06;152.3534546;1.37
28.08.2012;21.19;30.43;195.57;135.01;319.61;510.88;6.926;1604.0;3202.63;16.49;152.3534546;1.36
27.08.2012;21.2;30.29;194.5;132.06;318.7;510.62;6.88;1605.82;3206.69;16.35;152.3534546;1.39
24.08.2012;21.16;30.64;195.29;133.13;316.86;503.67;7.0;1609.75;3217.56;15.18;152.3534546;1.38
23.08.2012;21.19;31.01;194.75;133.08;312.23;497.34;6.9664;1606.83;3222.36;15.96;152.3534546;1.41
22.08.2012;21.41;30.99;195.24;133.13;313.16;494.6;7.0248;1605.22;3213.38;15.11;152.3534546;1.37
21.08.2012;21.34;30.9;195.04;132.99;310.32;487.48;7.0348;1603.24;3185.54;15.02;152.3534546;1.33
20.08.2012;21.45;31.01;194.96;132.89;305.15;477.72;6.951;1606.33;3156.72;14.02;152.3534546;1.31
17.08.2012;21.46;31.39;195.67;134.11;298.98;478.25;6.9064;1616.95;3157.95;13.45;152.3534546;1.28
16.08.2012;21.42;31.09;194.21;134.63;295.09;481.02;6.89;1618.92;3155.04;14.29;152.3534546;1.27
15.08.2012;21.18;30.74;192.8;134.76;294.57;470.74;6.7;1602.48;3156.7;14.63;152.3534546;1.27
14.08.2012;21.09;30.71;190.19;133.26;290.68;460.26;6.76;1590.55;3123.15;14.85;152.3534546;1.25
13.08.2012;20.92;30.41;189.34;131.57;287.24;461.79;6.73;1586.21;3117.27;13.7;152.3534546;1.23
10.08.2012;21.01;30.07;189.31;131.31;288.18;461.25;6.7856;1583.77;3112.44;14.74;152.3534546;1.25
09.08.2012;20.9675;29.89;189.34;131.84;284.67;457.19;6.82;1583.38;3119.73;15.28;152.3534546;1.23
08.08.2012;20.99;29.44;189.13;132.22;288.76;457.93;6.819;1578.37;3121.68;15.32;152.3534546;1.16
07.08.2012;21.0745;29.13;189.21;131.91;294.13;452.44;6.78;1569.32;3115.99;15.99;152.3534546;1.14
06.08.2012;21.0;29.22;189.43;131.46;298.23;453.7;6.6201;1568.05;3110.45;15.95;152.3534546;1.21
03.08.2012;20.96;29.19;188.19;131.09;306.99;459.42;6.44;1569.46;3121.35;15.64;152.3534546;1.23
02.08.2012;20.382;28.99;187.71;131.41;310.64;465.44;6.27;1566.06;3072.03;17.57;152.3534546;1.23
01.08.2012;20.7;28.89;188.44;131.82;309.23;468.39;6.296;1565.76;3051.94;18.96;152.3534546;1.23
31.07.2012;20.74;28.47;188.2;131.26;315.03;471.46;6.314;1562.97;3059.43;18.93;184.8796997;1.19
30.07.2012;20.92;28.42;187.33;132.41;317.24;483.29;6.23;1555.73;3053.33;18.03;184.8796997;1.13
27.07.2012;20.94;28.64;186.41;132.81;308.82;478.11;6.3839;1554.47;3020.1;16.7;184.8796997;1.1
26.07.2012;20.5401;27.94;183.9;130.72;305.81;483.44;6.28;1534.05;2997.02;17.53;184.8796997;1.11
25.07.2012;20.1;27.96;184.47;130.11;310.73;479.19;6.17;1537.38;2984.54;19.34;184.8796997;1.13
24.07.2012;20.03;28.08;183.65;130.67;306.79;480.99;6.213;1535.74;2965.47;20.47;184.8796997;1.3
23.07.2012;20.16;27.4;184.19;129.62;309.59;477.49;6.32;1537.31;2913.41;18.62;184.8796997;1.51
20.07.2012;20.49;27.07;182.97;127.97;313.22;483.92;6.56;1523.65;2916.27;16.27;184.8796997;1.49
19.07.2012;20.786;26.8;181.6;127.76;316.55;485.82;6.7;1507.01;2937.74;15.45;184.8796997;1.37
18.07.2012;20.59;26.72;179.46;127.12;318.26;481.56;6.7223;1503.97;2948.03;16.16;184.8796997;1.35
17.07.2012;20.54;26.69;177.54;126.22;320.86;491.58;6.83;1503.99;2947.63;16.48;184.8796997;1.28
16.07.2012;20.43;26.23;175.06;124.14;317.17;496.95;6.8618;1467.33;2966.35;17.11;184.8796997;1.24
13.07.2012;20.39;26.42;175.02;122.36;334.04;497.94;6.914;1479.42;2978.53;16.74;184.8796997;1.24
12.07.2012;20.0925;26.57;177.36;122.69;333.95;497.39;6.95;1483.73;3004.68;18.33;184.8796997;1.25
11.07.2012;20.19;26.86;179.71;124.59;330.01;489.84;6.96;1495.13;3046.14;17.95;184.8796997;1.22
10.07.2012;20.22;27.19;180.32;125.01;325.21;479.89;6.93;1493.24;3020.08;18.72;184.8796997;1.23
09.07.2012;20.33;27.34;181.63;125.55;326.87;479.35;7.01;1498.43;3033.03;17.98;184.8796997;1.18
06.07.2012;20.37;27.29;182.95;125.96;329.63;481.44;7.1099;1503.15;3051.0;17.1;184.8796997;1.07
05.07.2012;20.57;27.29;184.43;127.3;327.1;475.11;7.195;1513.29;3019.17;17.5;184.8796997;1.05
03.07.2012;20.76;28.0;186.56;130.34;331.01;485.25;7.36;1527.31;3007.33;16.66;184.8796997;1.02
02.07.2012;20.6449;27.45;185.75;129.66;335.46;494.23;7.238;1520.61;3012.52;16.8;184.8796997;1
29.06.2012;20.49;27.67;186.05;129.15;338.86;504.6;7.22;1530.97;3023.88;17.08;194.6105804;1
28.06.2012;20.02;28.08;185.23;129.63;344.44;495.4;6.99;1531.52;3032.75;19.71;194.6105804;0.99
27.06.2012;19.9318;27.99;182.33;124.65;338.67;491.52;7.0499;1522.23;3015.28;19.45;194.6105804;0.97
26.06.2012;19.72;28.29;181.84;121.93;342.78;497.98;6.94;1525.59;3011.07;19.72;194.6105804;0.95
25.06.2012;19.63;28.07;181.02;121.87;342.74;494.12;6.984;1512.14;3071.33;20.38;194.6105804;0.96
22.06.2012;20.03;28.46;180.88;121.84;343.55;489.07;7.12;1521.02;3082.41;18.11;194.6105804;1
21.06.2012;19.91;28.78;182.19;122.02;348.13;496.56;7.0995;1525.61;3118.75;20.08;194.6105804;1.02
20.06.2012;20.42;28.94;181.95;120.96;339.5;494.54;7.25;1521.24;3134.34;17.24;194.6105804;0.99
19.06.2012;20.3201;28.86;181.31;121.81;349.11;522.15;7.3751;1518.68;3112.13;18.38;194.6105804;0.95
18.06.2012;19.93;29.58;183.78;123.57;353.64;523.63;7.25;1546.46;3071.55;18.32;194.6105804;0.86
15.06.2012;19.85;29.76;184.85;123.88;357.98;517.07;7.25;1550.49;3067.83;21.11;194.6105804;0.87
14.06.2012;19.76;30.43;186.48;125.7;360.32;502.88;7.08;1563.65;3070.33;21.68;194.6105804;0.8
13.06.2012;19.66;30.55;185.41;126.35;367.46;505.2;7.0822;1559.46;3061.9;24.27;194.6105804;0.81
12.06.2012;19.91;30.0;184.04;126.02;364.64;495.56;7.114;1540.41;3071.6;22.09;194.6105804;0.79
11.06.2012;19.76;29.6;181.67;124.9;366.97;498.72;6.93;1515.87;3117.92;23.56;194.6105804;0.75
08.06.2012;20.02;29.63;179.46;124.14;369.41;490.67;7.08;1512.69;3145.15;21.23;194.6105804;0.75
07.06.2012;19.9;29.68;180.18;123.97;356.78;468.83;7.067;1513.77;3128.47;21.72;194.6105804;0.72
06.06.2012;20.019;29.41;179.19;123.93;353.47;481.0;7.06;1505.03;3100.18;22.16;194.6105804;0.76
05.06.2012;19.53;29.68;178.88;125.01;351.19;485.03;6.92;1514.99;3105.98;24.68;194.6105804;0.75
04.06.2012;19.32;30.22;181.67;126.99;345.99;488.04;6.836;1528.76;3102.55;26.12;194.6105804;0.74
01.06.2012;19.33;30.41;183.55;127.31;340.71;477.21;6.86;1544.98;3079.64;26.66;194.6105804;0.75
31.05.2012;19.711;30.34;182.28;126.35;335.23;465.6;7.05;1529.15;3077.7;24.06;158.5619659;0.72
30.05.2012;19.62;30.32;181.16;125.53;326.38;450.45;7.12;1517.52;3061.49;24.14;158.5619659;0.71
29.05.2012;19.9632;30.78;180.79;124.72;327.93;454.34;7.17;1524.9;3113.21;21.03;158.5619659;0.74
25.05.2012;19.82;30.81;180.51;124.07;331.86;443.0;7.04;1524.83;3112.54;21.76;158.5619659;0.75
24.05.2012;19.85;30.58;180.22;125.31;328.94;433.39;7.12;1510.76;3118.3;21.54;158.5619659;0.75
23.05.2012;19.82;31.09;180.66;124.61;344.41;440.26;7.154;1526.25;3111.4;22.33;158.5619659;0.73
22.05.2012;19.79;30.71;179.3;123.46;348.76;447.16;7.17;1516.99;3126.18;22.48;158.5619659;0.71
21.05.2012;19.82;31.38;181.95;124.75;349.4;434.67;7.13;1553.91;3114.71;22.01;158.5619659;0.73
18.05.2012;19.4809;31.58;183.26;125.52;349.6;433.24;7.108;1544.78;3107.65;25.1;158.5619659;0.67
17.05.2012;19.54;31.67;183.93;125.29;353.35;437.54;7.2728;1556.06;3124.36;24.49;158.5619659;0.67
16.05.2012;19.88;31.46;182.78;124.65;351.54;430.83;7.4348;1545.77;3084.04;22.27;158.5619659;0.64
15.05.2012;19.98;32.19;185.01;125.77;355.11;446.28;7.6;1562.79;3068.55;21.97;158.5619659;0.63
14.05.2012;20.32;31.83;184.83;124.83;347.22;428.05;7.82;1552.9;3061.7;21.87;158.5619659;0.63
11.05.2012;20.64;31.92;187.13;124.3;343.51;424.61;8.0;1563.51;3055.35;19.89;158.5619659;0.63
10.05.2012;20.63;31.97;188.79;125.81;339.7;418.16;8.09;1569.91;3066.75;18.83;158.5619659;0.61
09.05.2012;20.52;31.07;184.09;125.42;333.44;404.23;8.038;1531.29;3040.52;20.08;158.5619659;0.61
08.05.2012;20.81;31.19;181.82;124.07;332.7;409.16;8.1356;1529.43;2984.19;19.05;158.5619659;0.59
07.05.2012;20.87;31.32;180.33;123.69;332.95;412.15;8.194;1519.27;2985.75;18.94;158.5619659;0.59
04.05.2012;20.77;31.19;180.51;123.03;337.44;412.26;8.26;1510.71;2990.04;19.16;158.5619659;0.58
03.05.2012;21.0091;31.07;180.61;123.5;338.92;410.97;8.29;1514.0;2978.56;17.56;158.5619659;0.58
02.05.2012;21.199;30.45;178.56;122.77;337.11;407.98;8.5;1484.75;2968.89;16.88;158.5619659;0.58
01.05.2012;21.34;29.7;175.82;120.7;332.7;411.09;8.64;1459.7;2989.73;16.6;158.5619659;0.58
30.04.2012;21.2285;30.07;175.66;121.57;326.98;402.76;8.528;1461.69;2998.59;17.15;136.5966949;0.57
27.04.2012;21.4;30.01;175.7;120.25;319.06;394.01;8.58;1476.95;3004.64;16.32;136.5966949;0.58
26.04.2012;21.16;29.78;175.14;120.42;314.64;384.77;8.491;1472.51;3004.33;16.24;136.5966949;0.57
25.04.2012;21.086;29.17;174.08;120.01;310.97;393.16;8.55;1463.96;3011.11;16.82;136.5966949;0.57
24.04.2012;20.75;29.99;174.82;120.71;314.17;404.21;8.458;1478.01;3019.68;18.1;136.5966949;0.57
23.04.2012;20.58;30.35;175.46;120.82;311.91;393.3;8.45;1482.19;3041.07;18.97;136.5966949;0.57
20.04.2012;21.034;30.15;174.97;121.09;317.66;383.02;8.731;1487.78;3033.59;17.44;136.5966949;0.57
19.04.2012;20.654;30.14;175.2;121.79;312.66;377.18;8.698;1484.79;3037.95;18.36;136.5966949;0.57
18.04.2012;20.8;30.17;174.65;122.11;308.25;365.53;8.79;1495.65;3030.4;18.64;136.5966949;0.56
17.04.2012;20.85;30.06;174.7;123.29;308.9;370.12;8.871;1486.65;3000.94;18.46;136.5966949;0.56
16.04.2012;20.52;30.42;175.7;124.23;315.69;385.11;8.74;1501.46;2992.97;19.55;136.5966949;0.54
13.04.2012;20.39;29.94;174.46;124.66;324.15;398.33;8.71;1485.61;2964.76;19.55;136.5966949;0.57
12.04.2012;20.721;29.84;175.05;124.95;325.85;410.94;8.8508;1486.39;2975.88;17.2;136.5966949;0.57
11.04.2012;20.36;29.6;174.05;123.84;321.31;416.35;8.87;1483.6;2971.64;20.02;136.5966949;0.57
10.04.2012;20.139;28.84;172.2;122.37;321.92;419.5;8.7;1469.5;2967.06;20.39;136.5966949;0.57
09.04.2012;20.37;28.9;171.82;121.8;323.72;422.31;8.8;1475.38;2980.44;18.81;136.5966949;0.58
05.04.2012;20.58;28.82;171.95;122.39;329.0;425.0;8.89;1472.25;2972.17;16.7;136.5966949;0.57
04.04.2012;20.72;28.73;172.82;122.8;330.38;430.08;8.85;1474.23;2962.88;16.44;136.5966949;0.56
03.04.2012;21.11;28.75;173.35;122.65;341.42;444.31;9.07;1477.82;2881.85;15.66;136.5966949;0.56
02.04.2012;21.37;28.69;173.15;122.69;344.12;446.54;9.142;1475.64;2928.9;15.64;136.5966949;0.57
30.03.2012;21.106;28.87;173.19;123.31;347.47;451.04;9.1;1476.53;2941.58;15.5;137.5531158;0.57
29.03.2012;20.93;28.32;173.01;122.59;355.64;456.52;9.16;1466.27;2961.71;15.48;137.5531158;0.58
28.03.2012;20.95;27.69;171.35;122.6;364.39;464.99;9.19;1447.88;2952.4;15.47;137.5531158;0.57
27.03.2012;21.0;27.0;167.96;120.57;370.33;472.31;9.39;1417.45;2906.73;15.59;137.5531158;0.56
26.03.2012;21.08;26.96;168.83;120.86;364.82;467.91;9.37;1438.1;2843.13;14.26;137.5531158;0.6
23.03.2012;20.75;27.16;168.53;121.62;361.2;471.86;9.37;1438.57;2839.16;14.82;137.5531158;0.58
22.03.2012;20.65;26.26;169.81;123.23;347.37;443.41;9.27;1437.95;2852.45;15.57;137.5531158;0.57
21.03.2012;20.79;26.41;170.8;123.72;350.81;442.56;9.33;1426.25;2905.55;15.13;137.5531158;0.56
20.03.2012;20.84;26.09;168.58;120.77;349.09;438.62;9.45;1402.63;2937.18;15.58;137.5531158;0.55
19.03.2012;21.01;25.32;165.71;119.28;356.03;443.37;9.47;1363.52;2912.77;15.04;137.5531158;0.55
16.03.2012;21.06;25.64;165.84;119.2;364.27;450.9;9.47;1366.68;2889.09;14.47;137.5531158;0.55
15.03.2012;21.04;26.18;167.54;119.28;363.63;450.7;9.42;1373.74;2885.93;15.42;137.5531158;0.55
14.03.2012;20.9;26.93;171.07;120.1;370.94;455.76;9.366;1408.83;2879.29;15.31;137.5531158;0.54
13.03.2012;21.1;27.66;173.01;122.12;369.17;447.01;9.46;1434.68;2829.77;14.8;137.5531158;0.55
12.03.2012;20.76;27.52;171.59;121.66;360.82;438.7;9.255;1417.29;2855.7;15.64;137.5531158;0.55
09.03.2012;20.77;28.37;170.2;120.68;355.94;439.48;9.409;1403.0;2868.64;17.11;137.5531158;0.55
08.03.2012;20.8;28.82;169.93;119.67;348.6;432.75;9.3;1407.06;2866.05;17.95;137.5531158;0.56
07.03.2012;20.41;28.9;170.05;120.32;350.31;438.62;9.19;1402.86;2875.33;19.07;137.5531158;0.56
06.03.2012;20.12;28.96;167.24;118.38;349.83;440.53;9.1876;1385.21;2905.63;20.87;137.5531158;0.55
05.03.2012;20.72;29.48;168.15;118.8;341.06;444.16;9.4797;1405.58;2929.48;18.05;137.5531158;0.54
02.03.2012;20.73;29.5;168.1;119.89;343.82;445.36;9.566;1405.56;2937.19;17.29;137.5531158;0.54
01.03.2012;20.83;29.83;169.76;121.39;349.2;448.49;9.57;1403.07;2907.63;17.26;137.5531158;0.54
29.02.2012;20.58;30.14;170.67;121.45;349.07;443.81;9.5525;1413.83;2890.13;18.43;149.637085;0.52
28.02.2012;20.7;30.53;171.61;122.8;338.08;437.72;9.746;1429.12;2820.69;17.96;149.637085;0.53
27.02.2012;20.65;31.23;172.09;122.42;332.52;436.32;9.69;1440.74;2808.42;18.19;149.637085;0.53
24.02.2012;20.67;31.26;172.49;122.17;340.29;445.6;9.74;1445.28;2775.27;17.31;149.637085;0.54
23.02.2012;20.62;31.04;171.62;119.98;350.18;454.72;9.854;1431.87;2768.97;16.8;149.637085;0.54
22.02.2012;20.51;31.26;170.79;118.78;352.63;462.15;10.07;1423.38;2809.76;18.19;149.637085;0.53
21.02.2012;20.54;29.88;163.75;116.57;360.49;473.82;10.1792;1373.62;2833.54;18.19;149.637085;0.6
17.02.2012;20.6;29.81;162.93;115.61;353.98;474.87;10.08;1373.42;2877.15;17.78;149.637085;0.6
16.02.2012;20.49;29.59;161.27;114.11;354.75;474.25;9.956;1358.99;2863.65;19.22;149.637085;0.6
15.02.2012;20.1601;29.91;160.17;113.7;358.11;475.32;9.8637;1362.37;2817.22;21.14;149.637085;0.59
14.02.2012;20.26;30.4;162.12;115.35;361.47;485.76;9.8479;1379.85;2811.31;19.54;149.637085;0.55
13.02.2012;20.27;30.46;163.81;115.83;360.24;481.05;10.036;1396.21;2801.25;19.04;149.637085;0.55
10.02.2012;20.1;30.71;166.91;117.52;353.87;480.58;10.1;1411.88;2799.14;20.79;149.637085;0.55
09.02.2012;20.37;30.49;166.09;118.0;365.92;487.61;10.34;1400.77;2812.01;18.63;149.637085;0.55
08.02.2012;20.42;29.64;164.08;116.52;373.69;486.89;9.97;1380.42;2809.21;18.16;149.637085;0.56
07.02.2012;20.42;29.69;163.26;115.68;382.85;500.24;9.84;1375.59;2828.95;17.65;149.637085;0.56
06.02.2012;20.33;29.36;159.9;114.87;386.81;507.57;9.73;1360.75;2827.52;17.76;149.637085;0.53
03.02.2012;20.44;29.31;158.78;114.41;393.81;530.48;9.717;1363.06;2815.67;17.1;149.637085;0.55
02.02.2012;20.11;29.21;158.73;115.82;396.74;537.08;9.51;1355.34;2752.44;17.98;149.637085;0.55
01.02.2012;20.171;29.03;158.44;115.03;401.91;534.04;9.45;1355.92;2736.94;18.55;149.637085;0.55
31.01.2012;19.78;29.56;160.48;116.92;403.33;545.58;9.28;1344.48;2746.95;19.44;178.2865295;0.56
30.01.2012;19.68;29.54;159.64;116.04;411.14;548.1;9.38;1361.94;2788.34;19.4;178.2865295;0.56
27.01.2012;19.85;29.39;158.4;116.21;415.5;558.06;9.576;1341.84;2788.19;18.53;178.2865295;0.56
26.01.2012;19.76;29.14;154.63;113.47;423.16;559.33;9.28;1314.44;2836.89;18.57;178.2865295;0.5
25.01.2012;19.77;28.85;153.23;112.34;428.73;567.3;9.308;1308.01;2812.42;18.31;178.2865295;0.48
24.01.2012;19.5;29.16;155.14;112.94;423.82;572.67;9.16;1312.34;2811.41;18.91;178.2865295;0.49
23.01.2012;19.48;30.18;159.89;115.72;418.3;570.0;9.242;1332.89;2816.7;18.67;178.2865295;0.48
20.01.2012;19.58;30.71;160.17;115.87;417.31;572.68;9.27;1339.0;2789.32;18.28;178.2865295;0.49
19.01.2012;19.52;31.33;163.97;117.89;416.39;571.69;9.31;1365.02;2822.51;19.87;178.2865295;0.5
18.01.2012;19.5;31.21;162.42;116.82;414.98;574.33;9.38;1354.37;2793.99;20.89;178.2865295;0.59
17.01.2012;19.18;31.3;161.05;116.61;412.08;568.01;9.1593;1350.38;2771.26;22.2;178.2865295;0.66
13.01.2012;19.1;31.26;161.76;117.49;411.73;568.93;9.03;1354.4;2792.01;20.91;178.2865295;0.65
12.01.2012;19.27;31.36;161.58;117.48;425.61;580.53;9.31;1345.65;2826.19;20.47;178.2865295;0.63
11.01.2012;19.05;31.99;162.68;116.76;427.85;579.46;9.2;1384.17;2845.2;21.05;178.2865295;0.64
10.01.2012;19.06;31.68;161.24;116.04;430.19;595.51;8.848;1364.43;2878.53;20.69;178.2865295;0.61
09.01.2012;18.86;31.4;159.41;115.16;435.7;595.82;8.7;1356.9;2934.96;21.07;178.2865295;0.67
06.01.2012;18.78;31.96;162.78;115.57;426.01;596.33;8.54;1378.79;2924.25;20.63;178.2865295;0.68
05.01.2012;18.97;32.35;166.11;117.74;425.81;596.22;8.6161;1385.67;2903.31;21.48;178.2865295;0.68
04.01.2012;19.12;33.1;168.29;118.71;432.64;603.37;8.75;1402.7;2926.42;22.22;178.2865295;0.61
03.01.2012;19.09;33.8;169.24;119.16;428.57;600.93;8.76;1418.66;2949.77;22.97;178.2865295;0.62
30.12.2011;18.74;34.8;171.73;120.9;415.26;599.34;8.54;1444.52;2952.95;23.4;189.3983612;0.59
29.12.2011;18.82;34.85;170.39;120.77;419.01;608.7;8.46;1446.19;2982.54;22.65;189.3983612;0.6
28.12.2011;18.5;34.37;170.03;120.17;424.72;620.67;8.44;1440.42;2993.12;23.52;189.3983612;0.65
27.12.2011;18.73;34.9;171.37;120.91;427.81;622.01;8.48;1454.15;3009.23;21.91;189.3983612;0.71
23.12.2011;18.7;35.3;172.07;120.43;439.49;595.75;8.56;1471.98;3008.83;20.73;189.3983612;0.71
22.12.2011;18.95;35.39;171.69;121.33;448.34;596.98;8.52;1483.87;3027.83;21.16;189.3983612;0.73
21.12.2011;18.86;35.76;174.37;122.56;452.21;598.32;8.38;1503.67;2991.5;21.43;189.3983612;0.71
20.12.2011;18.92;36.41;174.67;123.69;454.02;599.31;8.47;1504.56;2979.95;23.22;189.3983612;0.66
19.12.2011;18.32;36.65;174.09;122.84;462.29;609.6;8.12;1512.74;2944.96;24.92;189.3983612;0.63
16.12.2011;18.574;36.45;172.69;123.37;475.37;617.94;8.493;1516.21;2910.83;24.29;189.3983612;0.72
15.12.2011;18.44;36.79;172.88;124.27;479.38;621.43;8.49;1521.38;2981.22;25.11;189.3983612;0.76
14.12.2011;18.28;36.49;170.38;123.45;472.87;621.48;8.45;1513.11;2939.37;26.04;189.3983612;0.77
13.12.2011;18.5;36.73;169.6;123.49;466.33;612.75;8.63;1504.32;2949.54;25.41;189.3983612;0.71
12.12.2011;18.78;36.46;168.21;122.49;471.19;620.44;8.7701;1494.9;2950.82;25.67;189.3983612;0.71
09.12.2011;19.18;36.33;165.61;121.73;482.28;619.83;9.1;1481.26;2904.67;26.38;189.3983612;0.75
08.12.2011;18.72;37.4;169.19;123.16;484.83;629.28;8.86;1511.15;2889.69;30.59;189.3983612;0.78
07.12.2011;19.3388;37.37;167.92;122.03;488.97;633.75;9.24;1502.34;2934.64;28.67;189.3983612;0.63
06.12.2011;19.29;37.87;167.59;122.7;482.93;627.57;9.113;1508.23;2889.78;28.13;189.3983612;0.55
05.12.2011;19.42;38.61;167.78;123.36;479.95;627.69;9.22;1509.39;2865.18;27.84;189.3983612;0.48
02.12.2011;19.23;37.91;165.41;122.18;483.7;632.9;9.166;1486.07;2900.61;27.52;189.3983612;0.47
01.12.2011;19.42;38.04;165.51;121.83;477.11;627.85;9.23;1488.02;2917.75;27.41;189.3983612;0.47
30.11.2011;19.55;38.81;166.84;122.87;484.83;631.69;9.33;1506.27;2919.14;27.8;166.3390198;0.46
29.11.2011;18.69;38.22;163.9;121.26;478.31;623.62;8.75;1486.73;2928.45;30.64;166.3390198;0.44
28.11.2011;18.63;37.55;162.58;120.57;466.49;617.72;8.75;1481.99;3004.69;32.13;166.3390198;0.44
25.11.2011;18.06;38.3;166.88;122.37;469.35;616.41;8.57;1505.19;3020.07;34.47;166.3390198;0.44
23.11.2011;18.332;38.67;168.2;123.65;488.46;634.55;8.59;1506.03;2983.24;33.98;166.3390198;0.44
22.11.2011;18.63;38.62;168.08;123.87;495.66;650.1;8.7601;1509.02;2955.97;31.97;166.3390198;0.39
